price_paid,deed_date
92000,1999-07-09
150000,2006-12-14
422000,2019-02-22
210000,2008-12-05
69000,1997-02-14
190000,2003-07-11
110000,2000-12-19
250000,2014-01-27
298000,2012-10-08
72995,1997-07-31
275000,2011-07-21
181500,2002-08-07
580000,2019-11-15
485000,2016-07-01
169950,2002-05-03
221000,2009-02-27
168000,2002-08-30
140000,2000-10-31
67000,1996-07-19
210000,2005-09-30
189550,2003-05-08
148000,2001-07-31
76500,1998-02-27
603500,2021-10-15
145000,2001-08-29
450000,2015-09-29
710000,2023-01-13
607500,2021-01-29
202000,2003-07-29
109995,1999-06-11
249995,2009-11-09
238000,2004-10-07
159995,2002-03-01
70250,1995-09-06
178000,2002-12-13
226000,2005-09-30
225000,2005-07-29
166750,2002-03-08
137500,2002-01-02
249999,2008-07-28
249999,2008-07-25
515000,2017-12-19
237500,2004-07-02
90000,1998-08-07
240000,2006-10-11
152000,2002-03-12
540000,2021-07-31
405000,2015-05-29
275500,2011-05-16
106000,1999-11-19
245000,2010-09-30
127000,2000-08-29
280000,2011-09-26
223000,2006-12-20
540000,2018-11-30
250000,2006-06-23
129000,2000-09-08
570000,2022-05-28
255000,2012-02-03
219950,2003-10-28
134000,2001-03-02
465000,2017-08-25
205000,2006-02-13
290000,2013-02-15
249995,2007-07-03
149000,2002-04-08
250000,2007-08-10
141000,2001-12-20
210000,2010-10-29
250000,2007-03-05
199000,2002-12-18
148000,2001-07-05
370000,2014-10-31
645100,2022-07-27
260000,2007-09-11
122500,2000-10-31
93500,1998-07-06
180000,2022-05-31
486000,2017-08-24
88950,1997-11-07
295000,2013-04-09
229000,2004-05-28
350000,2014-10-30
284000,2011-10-07
222000,2004-10-25
142000,2000-07-25
635000,2018-03-08
280000,2010-10-22
139000,2000-08-25
75000,1995-07-31
295500,2014-01-30
249950,2005-12-02
212000,2004-12-03
200000,2012-09-27
124000,2000-08-23
93000,2000-02-16
145000,2000-10-04
295000,2011-05-20
175000,2009-08-28
65000,1995-03-15
650000,2021-06-18
465000,2016-05-10
249995,2010-05-27
194000,2003-07-04
490000,2018-08-10
403500,2015-01-16
250000,2010-08-18
233000,2006-10-12
72000,1996-09-12
132612,2001-05-25
83000,1997-09-19
219950,2003-06-26
122500,2000-02-25
78500,1997-04-02
695000,2023-03-31
475000,2017-09-15
250000,2007-01-05
145000,2001-08-17
117500,1999-12-17
796100,2023-06-29
250000,2007-12-14
835000,2022-12-20
558000,2018-11-26
492000,2016-01-21
495000,2016-01-21
205000,2004-06-04
395000,2014-12-19
287500,2008-02-29
222500,2005-03-04
73000,1996-07-23
500000,2016-01-28
275000,2010-09-27
250000,2007-05-25
72000,1996-12-12
250000,2010-04-21
179995,2002-07-23
72000,1997-02-28
700000,2021-06-23
250000,2011-07-01
102000,2001-09-24
250000,2007-02-23
162000,2002-03-28
68000,1996-08-02
263000,2010-09-17
249000,2005-04-15
214250,2003-08-11
66000,1995-08-25
725000,2023-08-08
249000,2006-10-27
124000,2001-03-02
210000,2004-08-06
45000,1995-04-10
158000,2002-05-27
90000,1999-04-16
61000,1996-08-23
512500,2016-11-29
190000,2010-09-30
480000,2016-11-01
200000,2012-11-23
247500,2006-08-18
210000,2003-05-30
165000,2002-12-09
224500,2006-01-30
500000,2021-09-15
500000,2021-06-29
91950,1998-01-05
227500,2004-06-16
645000,2021-02-02
242500,2005-12-02
89000,1998-12-11
84500,1998-08-05
70000,1998-07-22
226000,2008-06-23
214250,2009-11-09
160000,2001-11-16
132000,2000-04-20
75000,1999-05-07
248000,2007-04-20
88000,1998-09-18
165000,2002-10-16
475000,2021-06-29
200000,2009-11-30
90000,2000-02-25
55995,1995-06-30
244995,2007-11-07
182000,2011-11-09
320493,2019-08-15
95000,1999-10-18
200000,2005-03-18
125000,2001-04-11
82500,1997-11-28
250000,2007-08-17
202300,2015-10-26
249995,2007-07-23
525000,2022-11-28
237000,2005-06-17
78000,1997-07-04
435000,2018-09-10
190000,2015-10-26
240000,2007-06-29
204000,2004-03-22
79800,1997-05-30
198500,2005-04-22
237500,2003-04-23
155000,2001-10-24
587000,2019-09-12
300000,2010-07-30
250000,2005-06-02
265000,2011-01-28
510000,2023-06-02
98000,1999-01-05
425000,2015-01-07
124000,2000-11-22
295000,2014-04-17
245000,2006-11-21
510000,2019-05-21
210000,2004-04-05
244333,2012-09-28
170000,2004-08-31
214000,2003-12-04
145000,2001-06-29
430000,2018-02-06
75500,1996-03-01
105500,1999-03-26
80000,1997-10-28
405000,2014-07-15
530000,2018-02-28
500000,2016-05-04
240000,2010-06-17
102000,1998-10-26
57500,1995-10-06
188000,2003-04-02
438950,2014-12-18
233995,2006-07-03
122500,2000-11-27
488000,2018-11-02
238000,2010-08-04
96000,1998-08-12
548000,2018-06-29
231000,2012-03-09
130000,2000-12-06
91000,1998-07-30
63000,1995-08-07
565000,2019-07-19
275500,2008-07-21
215000,2003-10-31
134995,2001-07-06
310000,2013-07-26
285000,2007-12-20
235000,2004-08-25
174500,2003-10-03
137000,2001-04-30
98000,1999-08-16
264995,2007-05-31
135995,2001-01-12
96500,1999-01-29
400000,2015-04-24
255000,2008-04-21
205000,2005-05-13
98000,1999-07-26
364500,2015-06-25
230000,2009-08-25
230000,2006-10-06
94000,1999-03-19
69000,1997-06-25
210000,2009-07-30
217000,2006-05-18
155000,2002-07-05
240000,2003-11-04
445000,2016-01-22
240000,2006-06-09
475000,2020-05-29
80500,1997-04-21
450000,2019-08-30
288000,2013-09-26
40000,1997-05-21
90000,1997-07-30
180000,2002-05-03
69000,1995-03-30
570500,2019-07-19
425000,2016-01-08
266000,2007-08-13
170000,2001-07-23
118000,2000-12-20
340000,2014-03-21
87500,1998-11-20
245000,2012-08-13
296000,2013-10-16
239995,2004-08-06
215000,2003-01-29
146000,2000-09-28
77000,1997-03-07
277000,2007-06-22
95000,1998-04-17
500000,2021-03-10
87000,1997-07-31
496675,2020-01-03
610000,2020-10-08
475000,2016-02-19
185000,2002-10-17
265000,2013-01-31
280000,2008-02-01
216000,2004-04-02
97000,1999-06-01
262500,2008-07-17
77500,1996-12-20
587500,2020-09-28
503119,2016-08-05
215000,2003-03-07
567500,2019-01-22
250000,2013-02-28
210000,2006-01-16
289995,2009-06-12
128000,1999-11-26
81000,1999-07-08
89995,1997-08-15
510000,2016-07-26
293000,2010-02-04
72500,1996-01-31
237500,2006-09-01
165000,2001-10-18
430000,2017-12-01
245000,2008-05-27
250000,2007-11-09
143500,2001-01-26
94000,1998-02-20
249950,2006-10-27
130000,2000-02-24
91000,1997-11-21
592500,2019-10-14
250000,2006-11-09
83995,1995-10-20
324000,2013-10-17
72500,1995-08-31
340000,2008-05-30
220000,2005-08-12
245000,2005-08-12
772000,2021-02-10
277500,2008-12-12
325000,2010-06-08
139000,1999-11-26
749950,2020-06-03
250000,2003-11-28
134950,1998-02-12
340000,2011-12-16
271000,2005-09-09
499000,2014-07-01
117995,1997-11-27
478000,2013-12-06
264500,2004-01-30
82500,1997-08-29
475000,2015-10-06
140000,1999-02-19
745000,2021-03-17
270000,2004-07-20
89650,1996-09-27
590000,2016-02-19
360000,2011-09-28
295000,2007-01-31
237000,2002-05-16
891000,2022-06-20
299950,2010-03-19
215000,2002-11-21
795000,2021-02-25
580000,2015-05-29
87000,1995-05-31
414000,2012-07-16
310000,2005-03-11
174995,2001-10-30
210000,2000-09-29
125000,1997-06-26
501000,2020-05-14
490000,2020-01-17
732500,2020-11-19
250000,2006-02-23
210000,2005-09-15
585000,2014-08-29
207000,2001-10-31
280000,2003-11-28
365000,2013-07-05
394000,2012-06-15
99000,1995-04-26
855000,2023-10-06
357000,2007-12-11
45000,1997-01-06
862500,2021-03-15
143000,1998-02-10
425000,2013-08-09
295000,2003-12-08
585000,2014-10-09
103000,1995-05-01
450000,2013-10-29
575000,2016-10-13
314995,2007-09-28
352500,2008-06-06
205000,2000-07-27
260000,2004-10-15
276000,2006-02-27
285000,2006-05-30
800000,2021-11-09
136000,2000-11-23
110000,1997-09-15
332500,2006-10-11
249950,2002-08-23
247000,2004-05-12
152000,2000-01-07
97500,1999-08-26
47500,1995-08-16
297500,2013-10-28
450000,2018-03-28
330000,2014-07-18
455000,2023-07-03
445000,2021-02-26
497000,2021-03-25
132995,2000-09-17
520000,2021-11-16
216500,2004-08-13
150000,2004-03-22
211105,2006-08-31
173000,2003-09-26
450000,2020-07-15
210000,2009-10-07
185000,2002-11-12
120000,2002-08-01
88500,1999-07-15
220000,2002-08-12
249950,2006-05-26
233500,2004-05-21
75000,1995-12-15
350000,2005-09-02
610000,2018-05-17
375000,2015-06-05
650000,2019-08-02
235000,2006-03-10
174995,2001-04-23
79000,1995-05-26
175000,2002-02-05
545000,2021-06-29
377000,2015-05-05
146000,2001-05-29
428550,2015-10-01
490000,2019-11-29
285000,2007-11-30
128500,2000-11-27
555000,2016-06-27
126500,1999-07-26
235000,2005-10-12
175000,2004-11-23
362000,2013-07-12
322500,2013-12-19
210000,2003-09-29
104500,1999-08-19
165000,2001-06-29
217500,2009-10-19
196500,2004-05-14
110000,2001-03-06
495000,2023-09-25
482021,2022-01-10
230000,2013-07-12
176500,2004-07-09
86500,1998-07-08
77000,1997-10-06
223000,2010-11-12
197950,2004-06-18
120000,2001-08-31
69000,1996-11-29
500000,2021-06-22
238000,2012-02-03
250000,2009-08-21
138000,2001-06-15
250000,2011-05-06
136000,2001-04-20
280000,2012-06-14
268500,2007-01-05
281500,2008-09-01
237500,2005-02-17
682500,2023-05-22
565000,2019-12-13
545000,2016-10-28
250000,2005-10-31
265000,2011-08-09
730000,2022-07-05
91000,1998-10-02
585000,2016-10-28
94000,1999-07-08
249999,2007-01-11
219000,2003-10-24
562000,2019-03-08
255000,2007-12-19
219300,2018-04-12
385000,2014-07-18
239995,2006-02-10
125000,1999-12-10
732500,2022-10-28
535000,2016-10-21
287500,2011-10-07
175000,2011-03-30
535000,2018-09-14
235000,2004-09-01
198000,2003-02-21
138000,2000-05-04
525000,2018-03-02
245000,2009-10-28
92000,1998-09-16
222500,2003-08-08
431500,2014-10-30
250000,2007-06-08
180000,2006-08-25
475000,2015-08-03
230000,2006-08-23
218995,2004-12-22
100000,1999-06-24
187000,2003-08-29
74000,1997-02-24
192000,2013-07-22
495000,2021-06-24
200000,2012-12-17
242950,2006-11-10
187000,2004-02-13
95000,1998-09-18
410000,2020-04-02
245000,2006-11-24
186000,2003-01-27
68000,1997-04-30
315000,2015-06-01
573000,2023-08-23
249999,2008-09-05
165000,2002-03-25
79000,1998-02-06
262500,2013-10-25
500200,2016-12-08
585000,2022-07-22
235000,2006-11-03
238000,2007-05-18
450000,2021-07-30
87500,1999-09-10
60000,1996-11-12
250000,2011-11-23
375000,2017-08-04
208000,2005-10-28
79000,1998-01-30
250000,2013-06-07
110000,2002-11-18
258000,2007-02-16
171000,2003-12-17
56100,2001-02-26
240000,2008-07-11
200000,2005-03-18
846000,2023-06-28
400000,2013-12-13
186500,2000-10-31
208000,2002-08-12
110000,1997-06-27
71000,1997-05-16
315000,2006-08-14
275000,2003-09-25
88000,1995-05-01
81000,1996-10-23
267000,2006-01-30
710000,2021-12-10
78500,1995-07-20
302000,2015-03-03
250000,2015-02-24
74995,1999-03-01
264995,2013-10-22
203000,2004-06-07
172000,2004-01-30
249495,2013-01-18
98000,1999-10-29
558000,2023-09-29
499995,2023-04-12
98500,1999-11-04
478500,2022-04-06
249995,2009-10-30
210000,2004-08-06
120000,2000-06-15
200000,2002-12-20
420000,2018-06-28
550000,2023-02-09
520000,2020-11-13
95000,1999-03-10
59000,1995-07-27
464000,2023-02-24
339995,2007-10-18
76000,1997-03-24
312000,2007-09-21
453000,2016-01-28
295000,2009-06-24
315000,2014-04-07
160000,2001-06-22
132000,1999-06-28
497000,2018-11-09
160000,2000-09-29
517500,2015-08-14
144500,1999-11-15
250000,2010-06-29
680000,2022-05-05
378000,2014-12-15
475000,2021-03-17
125000,1999-04-26
128950,2000-07-21
272000,2006-03-07
137000,1999-09-08
398000,2014-12-15
238500,2003-10-06
157500,2001-02-05
620000,2018-09-27
345000,2004-05-14
170000,2002-05-21
307000,2013-09-20
281000,2012-11-28
305000,2013-07-16
227000,2006-01-27
620000,2022-03-29
425000,2014-09-19
310000,2011-12-16
281000,2009-03-16
565000,2018-02-01
138500,1998-08-19
165000,2000-04-17
525000,2015-10-23
85000,1999-01-08
729950,2021-01-05
335000,2009-12-11
139000,1999-01-12
108000,1998-06-10
239995,2002-06-21
104000,1998-02-16
725000,2019-02-15
320000,2009-06-12
90000,1996-07-24
342000,2012-05-23
725000,2019-08-13
240000,2002-07-15
153000,1999-11-25
89000,1996-06-03
99995,1997-08-18
750000,2021-11-16
117000,2000-01-24
291000,2005-04-27
67000,1995-07-21
820000,2021-06-01
274950,2009-12-11
249950,2005-10-14
695000,2018-11-20
135000,1999-01-08
186000,2001-09-21
700000,2019-12-05
249450,2003-08-08
92500,1996-10-17
93400,1996-10-17
190000,2001-03-19
84000,1996-08-30
858500,2023-08-14
502500,2016-03-18
107600,1997-11-28
387500,2007-11-28
280500,2005-08-30
220500,2002-02-22
450000,2015-03-27
640000,2020-11-06
69000,1995-10-27
525000,2015-01-09
277000,2006-02-03
218000,2002-03-22
97000,1996-02-09
230000,2002-09-06
86500,1995-10-23
290000,2009-01-12
450000,2014-04-11
285000,2010-05-17
195000,2002-05-08
255000,2003-10-17
140000,2000-02-11
610000,2018-05-14
250000,2008-05-08
250000,2005-10-07
518000,2018-06-01
267500,2005-09-23
195000,2002-07-19
529995,2016-07-01
239000,2003-10-30
650000,2022-10-12
165000,2002-06-21
642000,2022-03-24
350000,2012-11-08
282500,2006-05-09
170000,2000-10-27
290000,2006-11-08
710000,2021-03-31
460000,2014-10-13
335000,2007-10-31
99000,1998-07-10
315000,2003-04-07
172995,2001-10-12
626500,2019-07-03
370000,2013-07-16
289950,2004-07-30
265000,2005-10-14
140000,1999-06-11
265000,2008-05-12
360000,2002-06-28
65000,1995-01-23
640000,2023-03-17
350000,2007-12-18
248000,2004-12-10
83500,1996-04-12
339995,2006-06-28
219000,2002-05-31
120000,1995-10-27
176495,2002-06-14
249000,2005-01-14
183000,2001-06-22
725000,2022-04-12
357500,2013-05-24
474995,2021-08-31
250000,2012-10-17
611000,2019-10-09
173000,2002-02-22
139000,1999-10-22
85000,1995-10-16
665000,2021-03-18
41135,1996-08-19
286000,2010-02-26
82000,1998-05-29
570000,2017-03-31
313100,2012-10-04
223500,2003-01-08
687500,2020-10-02
577500,2016-05-05
113500,1998-05-28
650000,2020-11-26
317500,2012-09-14
280000,2009-10-05
220000,2003-12-12
70000,1995-02-28
680000,2018-02-05
385000,2012-05-01
248000,2006-09-01
125000,2000-07-31
644000,2018-10-04
250000,2008-12-05
565000,2017-01-27
269995,2009-09-03
247500,2004-11-04
183000,2001-10-19
255000,2005-09-06
552000,2022-05-26
475000,2022-03-11
820000,2022-08-18
507500,2015-07-09
315000,2012-12-21
175000,2001-02-08
320000,2012-04-20
74500,1995-05-31
340000,2014-02-28
587000,2019-03-29
165000,2000-06-21
74000,1996-08-05
192000,2002-06-07
123500,1999-09-01
735000,2022-12-20
595000,2016-09-30
325000,2010-12-21
289995,2006-09-22
185000,2001-09-05
295000,2006-04-07
115000,1997-11-18
66000,1997-08-29
295000,2006-04-03
85000,1997-10-10
325000,2007-04-04
275000,2005-06-02
114000,1998-08-03
695000,2018-09-07
269000,2006-04-13
630000,2020-04-01
387950,2012-06-01
310000,2007-08-10
342500,2010-02-04
280000,2006-01-13
385000,2008-01-14
149995,1998-10-26
617300,2018-10-05
327000,2012-12-14
545000,2015-01-30
930099,2023-08-11
456000,2014-07-25
350000,2010-10-22
87500,1997-05-23
205000,2002-05-30
168000,1999-07-02
135000,1998-06-17
690000,2017-07-28
384000,2013-02-15
330000,2007-06-21
35000,1998-06-08
615000,2017-02-03
303000,2010-06-24
285000,2006-06-09
249995,2003-05-15
163000,2001-05-23
230000,2003-09-25
157000,2000-11-17
279995,2003-03-21
154500,1999-11-04
745000,2018-11-09
177500,2001-02-09
245000,2004-03-31
900000,2021-06-02
375000,2012-04-16
200000,2001-02-14
720000,2021-09-29
625000,2019-07-19
710000,2018-09-27
145000,1999-01-21
149000,2000-01-31
345000,2010-09-03
168000,1999-12-07
347000,2008-01-29
540000,2014-07-18
155000,1999-06-14
101000,1996-04-26
195000,2000-09-01
110500,1996-03-29
710000,2015-08-17
435000,2011-06-10
375000,2011-01-24
88000,1995-07-20
726000,2021-09-29
630000,2019-10-31
377500,2012-12-20
248000,2005-08-23
83000,1995-01-20
81000,1996-11-07
345000,2013-12-19
497995,2016-08-05
420000,2014-09-05
393000,2012-04-30
340000,2010-03-11
160000,1999-12-15
208000,2001-08-30
540000,2015-11-20
350000,2011-07-15
135000,1999-01-08
83000,1995-03-31
199950,2002-11-11
195000,2002-04-19
295000,2006-08-31
235000,2006-03-16
621980,2022-03-07
705000,2020-08-14
630000,2016-10-05
176500,2001-01-26
135000,1998-10-30
507757,2016-03-30
230000,2006-10-11
250000,2003-12-03
150000,2003-03-12
585000,2022-09-26
90000,1997-06-20
244000,2003-02-19
470000,2007-11-30
330000,2005-11-21
663000,2017-07-24
675000,2020-08-11
320000,2003-11-28
185000,1999-07-14
238238,2005-10-26
427500,2016-03-24
212000,2002-10-25
125000,1999-04-23
483000,2017-01-05
285000,2007-01-26
157000,2000-11-03
262500,2021-11-16
156000,1999-08-06
392000,2005-04-20
580000,2008-01-03
387000,2003-11-07
450000,2021-03-24
450000,2018-05-01
280000,2013-11-29
249999,2011-12-19
220000,2005-05-06
200000,2002-11-08
215000,2020-01-16
436000,2018-06-05
189995,2002-07-18
494000,2009-08-11
495000,2006-04-03
258000,2005-09-09
175000,2004-04-30
728000,2015-10-08
605000,2019-10-31
77500,1996-02-23
575000,2017-12-21
355000,2007-07-10
585000,2016-10-28
115000,1995-11-27
617500,2016-01-25
342000,2006-07-14
265000,2001-12-12
365000,2003-11-20
210000,2000-11-23
325000,2005-04-07
300000,2008-10-17
450000,2007-07-16
340000,2007-04-20
640000,2021-05-05
400000,2007-01-31
365000,2011-07-29
305000,2007-07-17
320000,2013-08-14
535000,2020-10-09
645000,2022-04-06
450000,2016-09-30
240000,2005-07-22
465000,2015-10-01
127995,1998-08-03
160000,1999-11-01
265000,2005-09-13
229000,2002-12-05
655000,2021-02-26
240000,2003-12-15
114500,1997-10-03
421000,2013-10-24
278000,2005-04-06
201000,2002-09-04
87500,1995-10-06
325000,2007-09-21
339995,2011-09-23
85000,1997-07-31
530000,2014-05-14
485000,2007-08-02
200000,2001-07-20
110000,1999-04-12
322500,2006-01-23
675000,2017-01-05
350000,2013-06-24
357000,2013-04-29
250000,2006-01-31
455000,2018-04-23
532500,2014-11-28
785000,2022-12-08
99000,1996-11-15
108000,1997-04-16
346000,2010-03-19
272500,2006-03-10
385000,2010-12-10
85000,1996-05-31
605000,2017-08-22
295000,2005-04-29
243000,2004-04-02
346995,2009-08-21
549950,2020-07-31
165000,2000-12-18
114500,1999-12-20
610000,2015-04-23
200000,2002-05-31
99000,1997-10-31
570000,2020-11-06
93000,1997-08-15
249000,2002-09-23
86500,1996-08-05
514000,2020-10-16
489000,2012-05-18
86995,1995-04-24
121000,1995-01-27
922000,2019-07-04
500000,2018-08-01
820000,2022-06-07
720000,2017-11-30
250000,2002-01-08
342000,2006-03-31
300000,2004-05-18
343500,2005-09-16
262000,2003-04-17
94000,1995-09-25
350000,2002-02-20
600000,2021-03-12
277500,2004-06-16
76000,1995-06-30
537500,2017-09-05
239000,2005-03-18
69000,1996-05-31
535000,2020-09-08
319995,2007-08-03
72000,1995-06-30
599995,2021-11-09
